Ring,Date,Year,Month,Day,HatchDate,DaysSinceHatching,study_area,Dist2Nest
3408596,2016-01-24T00:00:00Z,2016,01,24,2014-05-01,633,FALSE,8.51971499100986
3408596,2016-04-07T00:00:00Z,2016,04,98,2014-05-01,707,FALSE,8.51971499100986
3405878,2015-03-21T00:00:00Z,2015,03,80,2012-05-02,1053,TRUE,8.340300406798175
3408748,2015-04-15T00:00:00Z,2015,04,105,2014-05-06,344,TRUE,12.900242577381864
3408748,2016-01-25T00:00:00Z,2016,01,25,2014-05-06,629,TRUE,12.900242577381864
3405846,2015-04-17T00:00:00Z,2015,04,107,2012-04-21,1091,FALSE,55.91408992755684
3406470,2015-04-20T00:00:00Z,2015,04,110,2011-05-12,1439,TRUE,3.6633045816355363
3406470,2018-01-28T00:00:00Z,2018,01,28,2011-05-12,2453,FALSE,286.82839479428384
3408044,2015-04-20T00:00:00Z,2015,04,110,2013-05-21,699,TRUE,11.374164802245
3408044,2016-11-21T00:00:00Z,2016,11,326,2013-05-21,1280,TRUE,5.5909044003364405
3408623,2015-04-20T00:00:00Z,2015,04,110,2014-05-02,353,TRUE,2.6973433167038943
3408623,2016-04-16T00:00:00Z,2016,04,107,2014-05-02,715,TRUE,10.52020232042456
3408623,2017-02-21T00:00:00Z,2017,02,52,2014-05-02,1026,TRUE,2.3206470783034088
3408623,2017-02-22T00:00:00Z,2017,02,53,2014-05-02,1027,TRUE,1.8686068241860305
3408623,2020-05-27T00:00:00Z,2020,05,148,2014-05-02,2217,TRUE,2.9018967698809313
3408880,2015-04-20T00:00:00Z,2015,04,110,2014-05-15,340,TRUE,2.95129575010895
3408642,2015-05-02T00:00:00Z,2015,05,122,2014-04-29,368,TRUE,7.358322415465635
3408642,2016-06-04T00:00:00Z,2016,06,156,2014-04-29,767,TRUE,3.7896309074105448
3408725,2015-05-04T00:00:00Z,2015,05,124,2014-04-29,370,FALSE,66.28686033442561
3408725,2016-04-24T00:00:00Z,2016,04,115,2014-04-29,726,TRUE,2.0994011159504145
3408725,2020-02-03T00:00:00Z,2020,02,34,2014-04-29,2106,FALSE,471.1342572025891
3408725,2020-03-04T00:00:00Z,2020,03,64,2014-04-29,2136,FALSE,441.4375226836458
3405951,2015-05-15T00:00:00Z,2015,05,135,2012-04-21,1119,TRUE,4.026912470353894
3405951,2015-09-13T00:00:00Z,2015,09,256,2012-04-21,1240,FALSE,119.15634922305884
3405951,2017-04-01T00:00:00Z,2017,04,91,2012-04-21,1806,TRUE,5.718086066664846
3408857,2015-05-21T00:00:00Z,2015,05,141,2014-05-06,380,FALSE,9.17485352147622
3408857,2016-03-19T00:00:00Z,2016,03,79,2014-05-06,683,FALSE,2.943417731211753
3408754,2015-05-25T00:00:00Z,2015,05,145,2014-05-02,388,FALSE,72.81382302841108
3408685,2015-05-31T00:00:00Z,2015,05,151,2014-05-01,395,TRUE,19.534350076632375
3408942,2015-06-09T00:00:00Z,2015,06,160,2014-05-11,394,TRUE,4.680622228290249
3408942,2016-04-01T00:00:00Z,2016,04,92,2014-05-11,691,FALSE,8.921573092582127
3408942,2018-02-13T00:00:00Z,2018,02,44,2014-05-11,1374,TRUE,2.3453389630211885
3408521,2015-06-12T00:00:00Z,2015,06,163,2013-05-26,747,TRUE,4.023275451644124
3408521,2015-10-04T00:00:00Z,2015,10,277,2013-05-26,861,TRUE,5.239072522298483
3408521,2015-10-21T00:00:00Z,2015,10,294,2013-05-26,878,FALSE,6.04157652658761
3408521,2017-04-01T00:00:00Z,2017,04,91,2013-05-26,1406,TRUE,3.9476440108386
3408521,2018-04-01T00:00:00Z,2018,04,91,2013-05-26,1771,TRUE,3.9476440108386
3408521,2020-05-10T00:00:00Z,2020,05,131,2013-05-26,2541,TRUE,3.9476440108386
3144690,2015-06-17T00:00:00Z,2015,06,168,2008-05-09,2595,FALSE,80.07812079257458
3408637,2015-06-19T00:00:00Z,2015,06,170,2014-04-24,421,TRUE,3.5777294090987084
3408637,2015-08-31T00:00:00Z,2015,08,243,2014-04-24,494,TRUE,3.5961426211805785
3408637,2015-10-03T00:00:00Z,2015,10,276,2014-04-24,527,TRUE,3.5961426211805785
3408637,2016-01-31T00:00:00Z,2016,01,31,2014-04-24,647,TRUE,3.5961426211805785
3408637,2018-02-09T00:00:00Z,2018,02,40,2014-04-24,1387,TRUE,4.188856512081579
3408637,2018-02-27T00:00:00Z,2018,02,58,2014-04-24,1405,TRUE,3.510418475750165
3408637,2019-01-19T00:00:00Z,2019,01,19,2014-04-24,1731,TRUE,4.632199974624034
3408637,2019-05-25T00:00:00Z,2019,05,145,2014-04-24,1857,TRUE,5.368034479524158
3408637,2019-11-01T00:00:00Z,2019,11,305,2014-04-24,2017,TRUE,4.423651653261466
3408637,2020-05-24T00:00:00Z,2020,05,145,2014-04-24,2222,TRUE,4.406102193716523
3408637,2020-07-07T00:00:00Z,2020,07,189,2014-04-24,2266,TRUE,3.281936442044191
3408637,2020-07-09T00:00:00Z,2020,07,191,2014-04-24,2268,TRUE,4.702816016126202
3408637,2020-10-18T00:00:00Z,2020,10,292,2014-04-24,2369,FALSE,6.486363432941528
3414459,2015-07-09T00:00:00Z,2015,07,190,2015-05-09,61,TRUE,0.2486511411548043
3414459,2015-08-09T00:00:00Z,2015,08,221,2015-05-09,92,TRUE,0.2486511411548043
3414459,2015-08-14T00:00:00Z,2015,08,226,2015-05-09,97,TRUE,0.2486511411548043
3414459,2015-08-29T00:00:00Z,2015,08,241,2015-05-09,112,TRUE,0.2486511411548043
3414459,2015-09-13T00:00:00Z,2015,09,256,2015-05-09,127,TRUE,0.2486511411548043
3414459,2016-04-02T00:00:00Z,2016,04,93,2015-05-09,329,FALSE,52.842831285169304
3414459,2016-07-12T00:00:00Z,2016,07,194,2015-05-09,430,FALSE,72.13518628938617
3414459,2016-11-07T00:00:00Z,2016,11,312,2015-05-09,548,FALSE,16.15957557274731
3414459,2017-02-12T00:00:00Z,2017,02,43,2015-05-09,645,FALSE,16.15957557274731
3414459,2018-02-01T00:00:00Z,2018,02,32,2015-05-09,999,TRUE,11.97867057553396
3414460,2015-07-09T00:00:00Z,2015,07,190,2015-05-09,61,TRUE,0.2486511411548043
3414460,2015-08-09T00:00:00Z,2015,08,221,2015-05-09,92,TRUE,0.2486511411548043
3408592,2015-07-15T00:00:00Z,2015,07,196,2014-04-28,443,TRUE,12.8430530716839
3408592,2015-12-31T00:00:00Z,2015,12,365,2014-04-28,612,TRUE,12.8430530716839
3409124,2015-07-30T00:00:00Z,2015,07,211,2015-05-04,87,TRUE,1.3775133293188433
3409124,2015-08-07T00:00:00Z,2015,08,219,2015-05-04,95,TRUE,1.3775133293188433
3409124,2015-08-22T00:00:00Z,2015,08,234,2015-05-04,110,TRUE,1.3775133293188433
3409124,2015-09-22T00:00:00Z,2015,09,265,2015-05-04,141,TRUE,1.3775133293188433
3414326,2015-08-03T00:00:00Z,2015,08,215,2015-05-11,84,TRUE,0.579102528993892
3414330,2015-08-04T00:00:00Z,2015,08,216,2015-05-08,88,TRUE,0.3668166638422369
3414330,2015-10-12T00:00:00Z,2015,10,285,2015-05-08,157,FALSE,28.944315178163887
3414330,2020-04-10T00:00:00Z,2020,04,101,2015-05-08,1799,TRUE,8.108562931612846
3414345,2015-08-04T00:00:00Z,2015,08,216,2015-05-13,83,TRUE,0.40054086539714323
3414345,2015-08-17T00:00:00Z,2015,08,229,2015-05-13,96,TRUE,0.40054086539714323
3414345,2015-09-25T00:00:00Z,2015,09,268,2015-05-13,135,TRUE,0.40054086539714323
3414345,2016-10-29T00:00:00Z,2016,10,303,2015-05-13,535,TRUE,1.0680151160162321
3414345,2016-12-03T00:00:00Z,2016,12,338,2015-05-13,570,TRUE,3.6570767167689775
3414345,2018-01-11T00:00:00Z,2018,01,11,2015-05-13,974,TRUE,2.9104808871253334
3414345,2018-02-23T00:00:00Z,2018,02,54,2015-05-13,1017,TRUE,3.115097821765691
3414345,2018-02-25T00:00:00Z,2018,02,56,2015-05-13,1019,TRUE,3.115097821765691
3414345,2018-10-02T00:00:00Z,2018,10,275,2015-05-13,1238,FALSE,3.560113765369039
3414345,2019-05-08T00:00:00Z,2019,05,128,2015-05-13,1456,FALSE,4.251019131094448
3414345,2020-04-12T00:00:00Z,2020,04,103,2015-05-13,1796,TRUE,3.0127712567979894
3414345,2021-03-07T00:00:00Z,2021,03,66,2015-05-13,2125,TRUE,3.0988705502087086
3414345,2021-04-26T00:00:00Z,2021,04,116,2015-05-13,2175,TRUE,2.9424509312295077
3414377,2015-08-08T00:00:00Z,2015,08,220,2015-05-07,93,TRUE,8.712546466547335e-4
3414377,2020-03-21T00:00:00Z,2020,03,81,2015-05-07,1780,FALSE,40.098201771330956
3414458,2015-08-08T00:00:00Z,2015,08,220,2015-05-09,91,TRUE,0.3757330489178163
3414458,2015-08-09T00:00:00Z,2015,08,221,2015-05-09,92,TRUE,0.3757330489178163
3414458,2016-08-13T00:00:00Z,2016,08,226,2015-05-09,462,FALSE,90.62608899142202
3414458,2017-03-19T00:00:00Z,2017,03,78,2015-05-09,680,TRUE,5.907659817378792
3414458,2018-12-15T00:00:00Z,2018,12,349,2015-05-09,1316,FALSE,61.75729516804787
3414454,2015-08-11T00:00:00Z,2015,08,223,2015-05-01,102,TRUE,0.29394837441885446
3414336,2015-08-13T00:00:00Z,2015,08,225,2015-05-03,102,TRUE,0.13098432152365658
3414336,2015-08-23T00:00:00Z,2015,08,235,2015-05-03,112,TRUE,0.9034009442639899
3414336,2016-01-23T00:00:00Z,2016,01,23,2015-05-03,265,TRUE,0.9034009442639899
3414336,2016-01-10T00:00:00Z,2016,01,10,2015-05-03,252,TRUE,0.8724098590146993
3408739,2015-08-14T00:00:00Z,2015,08,226,2014-05-04,467,TRUE,7.910395228982271
3408739,2015-08-30T00:00:00Z,2015,08,242,2014-05-04,483,TRUE,7.68356383120599
3408739,2016-08-07T00:00:00Z,2016,08,220,2014-05-04,826,TRUE,8.370663400639174
3408739,2016-10-23T00:00:00Z,2016,10,297,2014-05-04,903,TRUE,8.370663400639174
3409115,2015-08-14T00:00:00Z,2015,08,226,2015-05-01,105,TRUE,0.32629340492231973
3409125,2015-08-18T00:00:00Z,2015,08,230,2015-05-01,109,TRUE,0.5227980973651504
3409125,2016-11-27T00:00:00Z,2016,11,332,2015-05-01,576,FALSE,46.42356942000971
3409125,2018-04-15T00:00:00Z,2018,04,105,2015-05-01,1080,TRUE,2.6671142792553773
3414375,2015-08-20T00:00:00Z,2015,08,232,2015-05-11,101,FALSE,32.15098238265713
3414375,2015-12-28T00:00:00Z,2015,12,362,2015-05-11,231,TRUE,1.1201837549105862
3414375,2016-11-13T00:00:00Z,2016,11,318,2015-05-11,552,TRUE,1.1201837549105862
3414375,2016-12-04T00:00:00Z,2016,12,339,2015-05-11,573,TRUE,1.3558095837647421
3414375,2016-12-28T00:00:00Z,2016,12,363,2015-05-11,597,TRUE,1.3558095837647421
3414375,2017-02-06T00:00:00Z,2017,02,37,2015-05-11,637,TRUE,1.3558095837647421
3414375,2017-02-08T00:00:00Z,2017,02,39,2015-05-11,639,TRUE,1.2825511373722198
3414375,2017-08-18T00:00:00Z,2017,08,230,2015-05-11,830,TRUE,1.2825511373722198
3414375,2019-08-28T00:00:00Z,2019,08,240,2015-05-11,1570,TRUE,1.2825511373722198
3414375,2017-02-12T00:00:00Z,2017,02,43,2015-05-11,643,TRUE,0.9681849345493977
3414375,2018-05-01T00:00:00Z,2018,05,121,2015-05-11,1086,TRUE,1.580127027538055
3414375,2019-06-09T00:00:00Z,2019,06,160,2015-05-11,1490,TRUE,1.705514990031013
3414375,2019-12-25T00:00:00Z,2019,12,359,2015-05-11,1689,TRUE,1.3142930672175182
3414375,2020-10-20T00:00:00Z,2020,10,294,2015-05-11,1989,TRUE,1.1666613914861992
3414375,2021-04-27T00:00:00Z,2021,04,117,2015-05-11,2178,TRUE,1.9313709486281907
3408663,2015-08-21T00:00:00Z,2015,08,233,2014-05-06,472,FALSE,19.38412955691263
3408663,2016-01-23T00:00:00Z,2016,01,23,2014-05-06,627,FALSE,19.38412955691263
3408663,2016-02-02T00:00:00Z,2016,02,33,2014-05-06,637,FALSE,19.38412955691263
3409142,2015-08-23T00:00:00Z,2015,08,235,2015-04-28,117,TRUE,2.3853834519977384
3409142,2016-03-06T00:00:00Z,2016,03,66,2015-04-28,313,TRUE,2.412122737353404
3409141,2015-08-30T00:00:00Z,2015,08,242,2015-04-29,123,TRUE,0.8737919148346214
3414376,2015-09-01T00:00:00Z,2015,09,244,2015-05-09,115,TRUE,3.1032606999592445
3414376,2016-01-16T00:00:00Z,2016,01,16,2015-05-09,252,TRUE,0.4289847018144915
3414376,2016-01-23T00:00:00Z,2016,01,23,2015-05-09,259,TRUE,0.4289847018144915
3414376,2017-02-06T00:00:00Z,2017,02,37,2015-05-09,639,TRUE,11.20761313269703
3409135,2015-09-04T00:00:00Z,2015,09,247,2015-05-08,119,FALSE,11.682936443833103
3409135,2016-02-17T00:00:00Z,2016,02,48,2015-05-08,285,FALSE,12.77630860013783
3409135,2016-04-03T00:00:00Z,2016,04,94,2015-05-08,331,FALSE,12.77630860013783
3409135,2016-10-12T00:00:00Z,2016,10,286,2015-05-08,523,FALSE,12.77630860013783
3409135,2017-01-11T00:00:00Z,2017,01,11,2015-05-08,614,FALSE,12.77630860013783
3409135,2018-01-20T00:00:00Z,2018,01,20,2015-05-08,988,FALSE,12.77630860013783
3409135,2018-02-27T00:00:00Z,2018,02,58,2015-05-08,1026,FALSE,12.018912482123346
3409135,2019-02-01T00:00:00Z,2019,02,32,2015-05-08,1365,FALSE,14.267581589871888
3409135,2019-06-17T00:00:00Z,2019,06,168,2015-05-08,1501,FALSE,13.560122054884193
3414453,2015-09-05T00:00:00Z,2015,09,248,2015-05-02,126,TRUE,2.2659952353751986
3414453,2018-04-15T00:00:00Z,2018,04,105,2015-05-02,1079,TRUE,2.2659952353751986
3414453,2015-09-16T00:00:00Z,2015,09,259,2015-05-02,137,TRUE,0.22438682850848782
3414453,2016-04-24T00:00:00Z,2016,04,115,2015-05-02,358,TRUE,4.119271147655017
3414453,2017-01-28T00:00:00Z,2017,01,28,2015-05-02,637,TRUE,1.8239760590774001
3414453,2017-08-27T00:00:00Z,2017,08,239,2015-05-02,848,TRUE,2.1125549684750986
3414453,2017-09-12T00:00:00Z,2017,09,255,2015-05-02,864,TRUE,1.919523472651126
3414453,2017-10-28T00:00:00Z,2017,10,301,2015-05-02,910,TRUE,2.4977085288619443
3414453,2017-10-31T00:00:00Z,2017,10,304,2015-05-02,913,TRUE,2.4977085288619443
3414453,2018-11-02T00:00:00Z,2018,11,306,2015-05-02,1280,TRUE,1.9216889216881445
3414453,2018-11-03T00:00:00Z,2018,11,307,2015-05-02,1281,TRUE,1.9216889216881445
3414453,2019-03-07T00:00:00Z,2019,03,66,2015-05-02,1405,TRUE,1.964144209018587
3414453,2019-05-26T00:00:00Z,2019,05,146,2015-05-02,1485,TRUE,1.6486266404575374
3414487,2015-09-11T00:00:00Z,2015,09,254,2015-05-10,124,FALSE,13.730796626770802
3414470,2015-09-13T00:00:00Z,2015,09,256,2015-05-13,123,TRUE,0.7650524946133912
3414470,2015-10-12T00:00:00Z,2015,10,285,2015-05-13,152,TRUE,0.14258955955455108
3414470,2020-04-22T00:00:00Z,2020,04,113,2015-05-13,1806,TRUE,12.922067296822792
3408682,2015-09-14T00:00:00Z,2015,09,257,2014-04-28,504,FALSE,56.63847011151431
3414270,2015-09-14T00:00:00Z,2015,09,257,2015-05-05,132,FALSE,47.568037331219784
3408934,2015-09-16T00:00:00Z,2015,09,259,2014-05-12,492,FALSE,77.56547090402601
3408934,2016-07-24T00:00:00Z,2016,07,206,2014-05-12,804,FALSE,77.56547090402601
3408934,2016-09-23T00:00:00Z,2016,09,267,2014-05-12,865,FALSE,77.56547090402601
3408934,2016-11-06T00:00:00Z,2016,11,311,2014-05-12,909,FALSE,77.56547090402601
3408934,2017-01-31T00:00:00Z,2017,01,31,2014-05-12,995,FALSE,77.56547090402601
3408934,2017-10-06T00:00:00Z,2017,10,279,2014-05-12,1243,FALSE,76.32633666272746
3414344,2015-09-25T00:00:00Z,2015,09,268,2015-05-13,135,TRUE,0.40054086539714323
3414344,2015-12-29T00:00:00Z,2015,12,363,2015-05-13,230,TRUE,0.40054086539714323
3414344,2016-10-30T00:00:00Z,2016,10,304,2015-05-13,536,FALSE,5.113749116723358
3414344,2016-12-03T00:00:00Z,2016,12,338,2015-05-13,570,TRUE,11.316743856590973
3414344,2017-01-09T00:00:00Z,2017,01,9,2015-05-13,607,FALSE,5.778507535254474
3414344,2018-01-25T00:00:00Z,2018,01,25,2015-05-13,988,FALSE,4.40160509430534
3414344,2018-03-11T00:00:00Z,2018,03,70,2015-05-13,1033,FALSE,4.861188391268955
3414344,2018-03-27T00:00:00Z,2018,03,86,2015-05-13,1049,FALSE,6.085284125500424
3414344,2019-09-17T00:00:00Z,2019,09,260,2015-05-13,1588,FALSE,5.4569487359141675
3414344,2020-01-04T00:00:00Z,2020,01,4,2015-05-13,1697,FALSE,4.531820194441062
3414344,2020-03-30T00:00:00Z,2020,03,90,2015-05-13,1783,FALSE,5.7554500432003
3414344,2020-10-23T00:00:00Z,2020,10,297,2015-05-13,1990,FALSE,5.605870398354051
3414344,2021-02-09T00:00:00Z,2021,02,40,2015-05-13,2099,FALSE,5.5843381370338605
3414344,2021-03-09T00:00:00Z,2021,03,68,2015-05-13,2127,FALSE,5.5843381370338605
3414344,2021-03-18T00:00:00Z,2021,03,77,2015-05-13,2136,FALSE,6.026162676066955
3414344,2021-04-04T00:00:00Z,2021,04,94,2015-05-13,2153,FALSE,6.026162676066955
3414344,2021-04-17T00:00:00Z,2021,04,107,2015-05-13,2166,FALSE,6.026162676066955
3414442,2015-09-25T00:00:00Z,2015,09,268,2015-05-08,140,TRUE,2.4922268690410903
3414515,2015-09-25T00:00:00Z,2015,09,268,2015-05-10,138,FALSE,29.96301407632372
3414480,2015-10-04T00:00:00Z,2015,10,277,2015-05-05,152,FALSE,44.79046588211697
3408634,2015-10-06T00:00:00Z,2015,10,279,2014-04-26,528,FALSE,15.442075818188858
3408634,2016-03-13T00:00:00Z,2016,03,73,2014-04-26,687,FALSE,15.442075818188858
3408634,2016-03-28T00:00:00Z,2016,03,88,2014-04-26,702,FALSE,12.973906009149127
3408634,2016-05-28T00:00:00Z,2016,05,149,2014-04-26,763,FALSE,12.973906009149127
3408634,2018-02-17T00:00:00Z,2018,02,48,2014-04-26,1393,FALSE,12.973906009149127
3408634,2019-05-13T00:00:00Z,2019,05,133,2014-04-26,1843,FALSE,12.879633285001846
3408634,2020-10-06T00:00:00Z,2020,10,280,2014-04-26,2355,FALSE,13.861915279876813
3414335,2015-10-13T00:00:00Z,2015,10,286,2015-05-08,158,FALSE,15.528366797989925
3414387,2015-10-17T00:00:00Z,2015,10,290,2015-05-06,164,FALSE,66.63879764346166
3414387,2016-03-01T00:00:00Z,2016,03,61,2015-05-06,300,FALSE,65.2637475156911
3409036,2015-10-18T00:00:00Z,2015,10,291,2015-05-08,163,TRUE,19.000944858662688
3408819,2015-10-30T00:00:00Z,2015,10,303,2014-05-11,537,TRUE,0.6274906255257445
3408819,2019-04-24T00:00:00Z,2019,04,114,2014-05-11,1809,TRUE,1.7628479127275325
3408819,2020-04-11T00:00:00Z,2020,04,102,2014-05-11,2162,TRUE,1.4490345034060623
3408819,2021-04-09T00:00:00Z,2021,04,99,2014-05-11,2525,TRUE,1.8560388059136133
3414382,2015-11-05T00:00:00Z,2015,11,309,2015-05-13,176,FALSE,15.817858239006323
3411535,2015-11-06T00:00:00Z,2015,11,310,2015-05-10,180,TRUE,1.3982750630478933
3411535,2016-06-02T00:00:00Z,2016,06,154,2015-05-10,389,FALSE,3.4287344611881623
3409111,2015-11-09T00:00:00Z,2015,11,313,2015-04-26,197,FALSE,91.44696598389318
3409111,2015-12-06T00:00:00Z,2015,12,340,2015-04-26,224,FALSE,91.44696598389318
3409111,2016-06-19T00:00:00Z,2016,06,171,2015-04-26,420,FALSE,69.67129035965827
3409111,2017-01-07T00:00:00Z,2017,01,7,2015-04-26,622,FALSE,92.63793981215562
3409111,2018-11-19T00:00:00Z,2018,11,323,2015-04-26,1303,TRUE,1.2782216556038881
3408801,2015-11-13T00:00:00Z,2015,11,317,2014-05-02,560,FALSE,34.86816975291048
3408801,2015-11-25T00:00:00Z,2015,11,329,2014-05-02,572,FALSE,34.86816975291048
3408801,2016-03-24T00:00:00Z,2016,03,84,2014-05-02,692,FALSE,34.86816975291048
3408801,2016-07-26T00:00:00Z,2016,07,208,2014-05-02,816,FALSE,34.86816975291048
3408801,2016-10-17T00:00:00Z,2016,10,291,2014-05-02,899,FALSE,34.86816975291048
3408801,2016-11-18T00:00:00Z,2016,11,323,2014-05-02,931,FALSE,34.86816975291048
3408801,2016-12-08T00:00:00Z,2016,12,343,2014-05-02,951,FALSE,34.86816975291048
3408801,2017-02-16T00:00:00Z,2017,02,47,2014-05-02,1021,FALSE,34.86816975291048
3408801,2017-02-20T00:00:00Z,2017,02,51,2014-05-02,1025,FALSE,34.86816975291048
3408801,2017-03-08T00:00:00Z,2017,03,67,2014-05-02,1041,FALSE,34.86816975291048
3408801,2017-04-03T00:00:00Z,2017,04,93,2014-05-02,1067,FALSE,34.86816975291048
3408801,2017-07-04T00:00:00Z,2017,07,185,2014-05-02,1159,FALSE,34.86816975291048
3408801,2017-08-31T00:00:00Z,2017,08,243,2014-05-02,1217,FALSE,34.86816975291048
3408801,2017-09-18T00:00:00Z,2017,09,261,2014-05-02,1235,FALSE,34.86816975291048
3408801,2018-02-25T00:00:00Z,2018,02,56,2014-05-02,1395,FALSE,36.55614878550679
3408801,2018-07-19T00:00:00Z,2018,07,200,2014-05-02,1539,FALSE,34.60028122134028
3408801,2018-11-03T00:00:00Z,2018,11,307,2014-05-02,1646,FALSE,35.225907317102205
3408801,2019-10-23T00:00:00Z,2019,10,296,2014-05-02,2000,FALSE,34.5803290854602
3408801,2020-07-13T00:00:00Z,2020,07,195,2014-05-02,2264,FALSE,34.86962771636948
3408801,2020-07-16T00:00:00Z,2020,07,198,2014-05-02,2267,FALSE,34.57886736443184
3408801,2020-07-23T00:00:00Z,2020,07,205,2014-05-02,2274,FALSE,34.55854286058921
3408801,2020-09-24T00:00:00Z,2020,09,268,2014-05-02,2337,FALSE,35.25171088634555
3408801,2021-01-08T00:00:00Z,2021,01,8,2014-05-02,2443,FALSE,34.74019253139644
3408801,2021-01-12T00:00:00Z,2021,01,12,2014-05-02,2447,FALSE,34.74019253139644
3408801,2021-01-27T00:00:00Z,2021,01,27,2014-05-02,2462,FALSE,34.74019253139644
3411541,2015-11-14T00:00:00Z,2015,11,318,2015-05-03,195,FALSE,277.76765841473235
3411541,2015-12-26T00:00:00Z,2015,12,360,2015-05-03,237,FALSE,277.76765841473235
3407414,2015-11-16T00:00:00Z,2015,11,320,2012-05-18,1277,FALSE,44.17846936347802
3409146,2015-11-17T00:00:00Z,2015,11,321,2015-05-09,192,TRUE,7.052772265178646
3409146,2016-03-08T00:00:00Z,2016,03,68,2015-05-09,304,TRUE,7.052772265178646
3409146,2016-03-20T00:00:00Z,2016,03,80,2015-05-09,316,TRUE,7.052772265178646
3409146,2016-03-26T00:00:00Z,2016,03,86,2015-05-09,322,TRUE,7.052772265178646
3409146,2016-07-10T00:00:00Z,2016,07,192,2015-05-09,428,FALSE,7.168340253102275
3409121,2015-11-18T00:00:00Z,2015,11,322,2015-04-22,210,TRUE,0.46152458831373344
3414446,2015-12-02T00:00:00Z,2015,12,336,2015-05-11,205,FALSE,350.2995086198636
3414320,2015-12-06T00:00:00Z,2015,12,340,2015-05-07,213,TRUE,0.6136521410268988
3414320,2016-01-27T00:00:00Z,2016,01,27,2015-05-07,265,TRUE,0.6136521410268988
3414392,2015-12-06T00:00:00Z,2015,12,340,2015-05-15,205,TRUE,5.723772469204046
3414443,2015-12-06T00:00:00Z,2015,12,340,2015-05-07,213,TRUE,10.095850363408852
3414443,2016-02-24T00:00:00Z,2016,02,55,2015-05-07,293,TRUE,12.049290790501027
3414443,2016-03-20T00:00:00Z,2016,03,80,2015-05-07,318,TRUE,10.014459204302224
3414443,2016-04-29T00:00:00Z,2016,04,120,2015-05-07,358,TRUE,12.277231967901857
3414443,2016-11-03T00:00:00Z,2016,11,308,2015-05-07,546,TRUE,9.936676299270426
3414443,2016-11-23T00:00:00Z,2016,11,328,2015-05-07,566,TRUE,9.942925663582615
3414443,2017-01-24T00:00:00Z,2017,01,24,2015-05-07,628,TRUE,9.962824019405758
3408697,2015-12-12T00:00:00Z,2015,12,346,2014-05-05,586,TRUE,2.7128976689104354
3408697,2018-02-25T00:00:00Z,2018,02,56,2014-05-05,1392,TRUE,2.9666676440154105
3408697,2018-03-15T00:00:00Z,2018,03,74,2014-05-05,1410,TRUE,2.3663851598290186
3408697,2019-04-19T00:00:00Z,2019,04,109,2014-05-05,1810,TRUE,1.5524697787735766
3408697,2019-07-10T00:00:00Z,2019,07,191,2014-05-05,1892,TRUE,3.366178242103706
3408697,2020-03-22T00:00:00Z,2020,03,82,2014-05-05,2148,TRUE,1.6873318641986914
3408697,2021-02-19T00:00:00Z,2021,02,50,2014-05-05,2482,TRUE,1.7300677074097857
3409046,2015-12-12T00:00:00Z,2015,12,346,2015-05-05,221,TRUE,1.1435175291917639
3414318,2015-12-12T00:00:00Z,2015,12,346,2015-05-09,217,TRUE,0.6136521410268988
3414325,2015-12-12T00:00:00Z,2015,12,346,2015-05-06,220,TRUE,4.261616126769398
3414325,2015-12-28T00:00:00Z,2015,12,362,2015-05-06,236,TRUE,4.261616126769398
3414325,2016-04-01T00:00:00Z,2016,04,92,2015-05-06,331,TRUE,6.911462322929059
3414325,2016-06-16T00:00:00Z,2016,06,168,2015-05-06,407,FALSE,19.14161703424809
3403750,2015-12-14T00:00:00Z,2015,12,348,2011-05-03,1686,FALSE,282.098468054188
3403750,2017-01-27T00:00:00Z,2017,01,27,2011-05-03,2096,FALSE,279.63389694607196
3409112,2015-12-27T00:00:00Z,2015,12,361,2015-04-27,244,FALSE,36.51573423754146
3414373,2015-12-28T00:00:00Z,2015,12,362,2015-05-09,233,TRUE,4.442968558559915
3414373,2016-03-06T00:00:00Z,2016,03,66,2015-05-09,302,TRUE,4.442968558559915
3414373,2016-01-30T00:00:00Z,2016,01,30,2015-05-09,266,TRUE,5.3827559714107425
3414373,2016-07-30T00:00:00Z,2016,07,212,2015-05-09,448,TRUE,4.570007436492123
3414373,2017-01-22T00:00:00Z,2017,01,22,2015-05-09,624,TRUE,4.570007436492123
3414373,2021-04-01T00:00:00Z,2021,04,91,2015-05-09,2154,TRUE,4.388257053492216
3414465,2015-12-28T00:00:00Z,2015,12,362,2015-05-13,229,TRUE,3.2924156472512762
