Ring,Terr_ID,Year,Sex,Morph,Rank,Brood_Size,Hatch,Lprev,Lbinom,Ekto,Dead,DateDeath,CauseDeath,cond
3408912,154,2014,Female,2,2,2,129,0,0,3,NA,NA,NA,-0.3960636601889052
3408913,220,2014,Male,4,1,3,127,0,0,0,NA,NA,NA,0.6668767567638795
3408914,220,2014,Female,4,3,3,131,0,0,1,NA,NA,NA,0.9959793641144528
3408915,220,2014,Male,3,2,3,128,0,0,2,NA,NA,NA,0.47254912722695913
3408916,65,2014,Male,4,1,1,130,0,0,0,NA,NA,NA,0.7424582452804946
3408917,226,2014,Female,4,2,2,128,0,0,1,NA,NA,NA,0.062215064137761115
3408918,226,2014,Male,4,1,2,124,0,0,0,NA,NA,NA,0.19594718599415345
3408919,306,2014,Male,2,1,2,121,0,0,2,Yes,2015-06-01T00:00:00Z,NA,-0.6000591093054819
3408920,306,2014,Male,4,2,2,128,0,0,3,NA,NA,NA,-0.05282016274864649
3408921,358,2014,Female,4,1,3,130,1,1,1,NA,NA,NA,0.6028077834621948
3408922,358,2014,Female,3,3,3,132,1,1,2,NA,NA,NA,-0.44115060397804035
3408923,358,2014,Female,3,2,3,132,0,0,2,NA,NA,NA,-0.3260617902163522
3408924,288,2014,Male,4,1,1,125,1,1,0,NA,NA,NA,1.013132442163194
3408925,411,2014,Female,3,1,2,129,0,0,2,NA,NA,NA,0.43346624175056064
3408926,411,2014,Female,3,2,2,132,0,0,2,NA,NA,NA,0.2033132567931475
3408927,153,2014,Male,4,2,2,126,0,0,0,NA,NA,NA,0.40529299289271437
3408928,153,2014,Female,4,1,2,121,1,1,0,NA,NA,NA,-0.08561868572483902
3408929,60,2014,Female,2,2,3,132,0,0,4,NA,NA,NA,-1.757369929181739
3408930,60,2014,Male,2,1,3,131,0,0,3,NA,NA,NA,0.2260493228452764
3408931,60,2014,Female,3,3,3,133,0,0,2,NA,NA,NA,-0.5560971948342097
3408932,50,2014,Female,3,1,3,148,0,0,2,NA,NA,NA,-1.0970453888896907
3408933,50,2014,Female,3,2,3,149,0,0,1,NA,NA,NA,-1.3563791524640185
3408934,47,2014,Female,4,1,3,131,0,0,1,NA,NA,NA,1.230606745092512
3408935,47,2014,Female,3,2,3,132,0,0,1,NA,NA,NA,0.48341085478955986
3408936,47,2014,Male,3,3,3,135,0,0,2,NA,NA,NA,0.8384282413435741
3408937,117,2014,Male,3,2,2,130,0,0,0,NA,NA,NA,0.2819575804030912
3408938,117,2014,Female,3,1,2,126,0,0,1,NA,NA,NA,0.5699303163771813
3408939,196,2014,Female,3,1,2,125,0,0,0,NA,NA,NA,1.5353383035153827
3408940,196,2014,Female,3,2,2,127,0,0,1,NA,NA,NA,1.8575990708322119
3408941,248,2014,Male,3,1,2,129,0,0,0,NA,NA,NA,0.5080893589981706
3408942,248,2014,Male,3,2,2,130,0,0,0,NA,NA,NA,0.3551723233200287
3408943,246,2014,Male,4,1,1,134,0,0,0,NA,NA,NA,0.33799594450770504
3408945,182,2014,Male,3,2,2,138,0,0,0,NA,NA,NA,-0.05592646245964044
3408946,182,2014,Male,4,1,2,135,0,0,0,NA,NA,NA,-0.09532543248849418
3408947,63,2014,Female,4,1,1,136,0,0,0,NA,NA,NA,-1.2757279558366226
3408948,59,2014,Female,4,2,2,133,0,0,3,NA,NA,NA,0.9961616344885407
3408949,59,2014,Female,3,1,2,131,0,0,2,NA,NA,NA,1.4563726645055126
3408950,233,2014,Male,3,1,2,126,0,0,0,NA,NA,NA,0.5112835366567812
3408951,112,2014,Female,3,2,3,130,0,0,0,NA,NA,NA,0.002219537543225992
3408952,361,2014,Female,2,1,1,138,1,1,1,NA,NA,NA,0.3335403721632082
3408953,285,2014,Female,4,1,2,129,0,0,0,NA,NA,NA,0.6504779081179314
3408954,285,2014,Female,4,2,2,131,1,1,0,NA,NA,NA,-0.8714922662411746
3408955,185,2014,Male,3,2,2,128,1,1,0,NA,NA,NA,2.328636194060285
3408956,185,2014,Male,4,1,2,128,0,0,2,NA,NA,NA,0.9810268339737286
3408982,337,2014,Female,4,1,1,130,0,0,1,NA,NA,NA,-0.5498700876884437
3408983,264,2014,Male,4,2,2,138,0,0,0,NA,NA,NA,0.3854153968454922
3408984,264,2014,Male,4,1,2,135,1,1,1,NA,NA,NA,1.4702434898671135
3408985,49,2014,Male,4,1,1,131,0,0,0,NA,NA,NA,-1.0480430177761269
3408986,137,2014,Male,2,1,2,133,0,0,1,NA,NA,NA,0.7659083818400108
3408987,137,2014,Male,3,2,2,135,0,0,2,NA,NA,NA,0.9752189074973867
3408990,207,2014,Female,4,1,1,153,1,1,0,NA,NA,NA,0.08694581200220185
3409001,233,2014,Female,3,2,2,128,1,1,0,NA,NA,NA,1.359478503606139
3408989,133,2014,Female,4,1,1,138,0,0,0,NA,NA,NA,-0.9862518755760021
3408988,50,2014,Female,3,3,3,151,0,0,2,NA,NA,NA,-1.061409005338982
3408999,383,2015,Male,2,2,3,120,0,0,0,NA,NA,NA,0.09014558932745216
3409000,383,2015,Female,3,1,3,119,0,0,1,NA,NA,NA,-0.19982319264211773
3409012,56,2015,Male,3,2,3,121,0,0,3,NA,NA,NA,0.24756172705823415
3409013,56,2015,Female,3,1,3,121,0,0,2,NA,NA,NA,-0.2179803555291102
3409021,57,2015,Male,2,3,3,120,0,0,1,NA,NA,NA,0.38950650988156094
3409024,361,2015,Female,3,1,2,122,0,0,0,NA,NA,NA,-0.5772418371886439
3409034,75,2015,Male,4,2,3,125,1,1,1,NA,NA,NA,0.3482574448498524
3409035,75,2015,Female,4,1,3,124,1,1,1,NA,NA,NA,0.3348332326427485
3409036,75,2015,Male,4,3,3,127,0,0,2,NA,NA,NA,-0.4452291950901641
3409038,99,2015,Female,3,3,3,122,0,0,0,NA,NA,NA,0.8527139924947458
3409046,27,2015,Male,3,1,3,124,0,0,0,NA,NA,NA,0.2159548916107957
3409050,86,2015,Female,3,3,3,118,0,0,0,NA,NA,NA,-0.3107352437353502
3409071,86,2015,Male,3,1,3,122,0,0,1,NA,NA,NA,-0.8728286649274153
3409072,86,2015,Male,2,2,3,118,0,0,1,NA,NA,NA,-0.3262819062183621
3409075,92,2015,Male,2,1,2,119,0,0,0,Yes,2018-03-25T00:00:00Z,Starvation,-0.07470219417686988
3409076,92,2015,Male,3,2,2,122,0,0,0,NA,NA,NA,-0.17258466993638438
3409077,84,2015,Male,2,1,3,118,0,0,2,NA,NA,NA,0.3039376892735657
3409078,84,2015,Female,3,2,3,121,1,1,1,NA,NA,NA,0.17699201624131047
3409111,317,2015,Male,4,3,3,115,0,0,1,Yes,2018-11-20T00:00:00Z,Car collision,-0.08341549866212734
3409112,317,2015,Female,3,1,3,116,1,1,1,NA,NA,NA,1.6281030890591885
3409115,347,2015,Female,4,1,3,120,0,0,0,Yes,2015-08-14T00:00:00Z,Car collision,0.7968916759845919
3409118,212,2015,Male,3,1,3,118,0,0,1,NA,NA,NA,0.003822213422020611
3409121,290,2015,Female,4,1,1,111,0,0,0,NA,NA,NA,1.7603451078619337
3409124,194,2015,Female,4,1,1,123,0,0,4,NA,NA,NA,0.5025919949992304
3409125,20,2015,Male,4,2,2,120,0,0,1,NA,NA,NA,0.7517824183030228
3409126,20,2015,Male,3,1,2,118,0,0,2,NA,NA,NA,1.3151523447277362
3409130,371,2015,Male,3,1,2,121,0,0,0,Yes,2016-07-16T00:00:00Z,NA,-0.0018645526456630298
3409135,299,2015,Male,3,1,1,127,0,0,0,NA,NA,NA,0.2745660239413452
3409136,374,2015,Male,4,2,2,128,0,0,0,NA,NA,NA,-0.24231278041712062
3409137,374,2015,Male,3,1,2,128,0,0,0,NA,NA,NA,0.7380288125703226
3409138,18,2015,Male,4,1,3,128,0,0,0,NA,NA,NA,-0.5927310669310029
3409139,18,2015,Male,4,2,3,129,0,0,0,NA,NA,NA,-1.1737262399418562
3409141,327,2015,Male,3,2,3,118,0,0,0,NA,NA,NA,-0.20911398570887108
3409142,327,2015,Male,3,1,3,117,0,0,0,NA,NA,NA,0.8413876562971639
3409143,327,2015,Female,3,3,3,122,0,0,1,NA,NA,NA,-1.4464296526754514
3409145,345,2015,Male,4,1,2,113,0,0,0,NA,NA,NA,1.0113256444075025
3409146,333,2015,Female,4,3,3,128,0,0,2,NA,NA,NA,-0.5531319822255426
3409148,333,2015,Male,3,2,3,128,0,0,2,NA,NA,NA,0.5748937238709187
3409149,193,2015,Female,3,1,1,118,0,0,1,NA,NA,NA,-1.021351079363366
3409150,41,2015,Female,3,1,2,127,2,1,2,Yes,2016-11-12T00:00:00Z,Train collision,-0.7170261461505772
3411507,181,2015,Female,3,1,3,123,0,0,0,NA,NA,NA,-0.1679857221647496
3411508,181,2015,Male,3,2,3,123,0,0,0,NA,NA,NA,-0.0701199666628589
3411523,349,2015,Female,4,3,3,127,0,0,2,NA,NA,NA,-0.39883891794807635
3411524,349,2015,Female,4,1,3,128,2,1,2,NA,NA,NA,-0.4280535540264195
3411525,289,2015,Female,4,2,2,128,2,1,2,NA,NA,NA,0.45429258924565635
3411526,289,2015,Female,4,1,2,125,1,1,1,NA,NA,NA,1.164975313843309
3411527,136,2015,Male,3,2,2,127,1,1,2,NA,NA,NA,-0.3352878200979328
3411528,136,2015,Female,3,1,2,125,2,1,2,NA,NA,NA,-0.091028606482524893
3411529,125,2015,Male,2,2,2,115,2,1,0,NA,NA,NA,0.6338478241133991
3411530,125,2015,Female,3,1,2,115,0,0,0,NA,NA,NA,1.6894828510832984
3411532,250,2015,Male,4,3,3,121,2,1,0,NA,NA,NA,1.6629639187117116
3411533,250,2015,Male,4,1,3,123,0,0,0,NA,NA,NA,-1.3144874661349915
3411534,170,2015,Female,3,1,2,128,0,0,4,NA,NA,NA,-0.09147536689288549
3411535,170,2015,Female,4,2,2,129,0,0,1,NA,NA,NA,-0.4581690316594576
3411536,249,2015,Female,3,3,3,127,1,1,3,NA,NA,NA,0.7102426290978598
3411537,249,2015,Female,3,2,3,125,1,1,2,NA,NA,NA,0.6294604379156953
3411538,249,2015,Female,3,1,3,125,0,0,3,NA,NA,NA,0.30013969532138834
3411539,140,2015,Male,4,1,3,115,1,1,0,Yes,2016-01-25T00:00:00Z,NA,-0.3584119464780035
3411540,140,2015,Female,4,2,3,117,0,0,0,NA,NA,NA,-1.6857840734433593
3411541,140,2015,Female,4,3,3,122,1,1,0,NA,NA,NA,-1.0699016873497904
3411542,69,2015,Male,3,1,2,123,0,0,1,NA,NA,NA,0.5837803215065799
3411543,69,2015,Female,4,2,2,123,1,1,1,NA,NA,NA,0.6704115490996873
3411545,129,2015,Female,3,1,2,124,2,1,2,NA,NA,NA,-0.9170771351925019
3411546,236,2015,Female,4,2,2,126,1,1,1,NA,NA,NA,-0.27599959683779735
3411547,236,2015,Female,4,1,2,124,1,1,1,NA,NA,NA,0.8578346945690546
3411548,339,2015,Male,3,2,3,128,0,0,0,NA,NA,NA,0.2745660239413452
3411549,339,2015,Female,3,1,3,128,0,0,0,NA,NA,NA,0.5868184774872826
3414251,139,2015,Female,3,1,3,122,0,0,0,NA,NA,NA,-0.18981488587130568
3414252,139,2015,Male,2,2,3,123,0,0,0,NA,NA,NA,0.2301000425973411
3414253,139,2015,Female,3,3,3,125,0,0,0,NA,NA,NA,-0.12280091229755213
3414254,152,2015,Female,3,1,2,123,2,1,0,NA,NA,NA,0.02884037797965804
3414255,152,2015,Male,2,2,2,123,2,1,0,NA,NA,NA,0.5620551783995036
3414256,49,2015,Female,4,2,4,126,1,1,0,NA,NA,NA,-2.059344719466443
3414257,49,2015,Male,4,3,4,124,0,0,0,NA,NA,NA,-1.040631042126187
3414258,49,2015,Female,4,1,4,125,1,1,0,NA,NA,NA,-0.6608572412308656
3414260,78,2015,Female,3,2,3,128,0,0,2,NA,NA,NA,-0.7000798057028489
3414261,78,2015,Male,3,1,3,127,0,0,2,NA,NA,NA,-0.6972600262416951
3414262,78,2015,Female,3,3,3,129,2,1,1,NA,NA,NA,-0.3430587837282333
3414265,127,2015,Male,4,1,2,119,2,1,0,NA,NA,NA,0.9654881888855391
3414266,127,2015,Male,3,2,2,121,1,1,1,NA,NA,NA,1.0000905712285246
3414267,244,2015,Male,3,1,2,129,0,0,1,NA,NA,NA,0.3876105260564403
3414270,55,2015,Male,4,3,3,124,0,0,0,NA,NA,NA,0.37877489754734917
3414271,55,2015,Female,4,1,3,128,0,0,2,NA,NA,NA,0.1500474331050351
3414273,121,2015,Male,3,4,4,128,0,0,0,NA,NA,NA,-0.4981442637069002
3414298,224,2015,Male,4,2,2,130,2,1,0,NA,NA,NA,-0.38916234557455914
3414299,224,2015,Female,4,1,2,129,0,0,0,NA,NA,NA,-0.4305031220492539
3414300,365,2015,Male,3,2,2,119,1,1,0,NA,NA,NA,0.758751598015745
3414301,41,2015,Female,3,2,2,127,0,0,0,NA,NA,NA,-0.6633007777479266
3414302,368,2015,Female,3,2,2,123,0,0,0,NA,NA,NA,-0.13782926145498017
3414303,368,2015,Female,3,1,2,122,0,0,0,NA,NA,NA,0.8475907055236652
3414306,203,2015,Female,4,1,2,119,0,0,0,NA,NA,NA,-0.6712290818678505
3414307,203,2015,Female,4,2,2,122,0,0,0,NA,NA,NA,-2.9337268674279016
3414309,95,2015,Female,4,1,3,130,1,1,0,NA,NA,NA,-0.36716863869133454
3414311,7,2015,Female,4,1,1,130,0,0,0,NA,NA,NA,-0.01704664119581911
3414312,410,2015,Female,4,1,2,128,1,1,1,NA,NA,NA,0.23138067754385144
3414314,164,2015,Male,3,2,2,121,0,0,0,NA,NA,NA,-0.4894855555074363
3414315,164,2015,Male,4,1,2,120,0,0,0,Yes,2018-03-07T00:00:00Z,Starvation,1.0198540193470347
3414316,210,2015,Female,3,2,2,127,0,0,2,NA,NA,NA,-1.1356791568384164
3414317,210,2015,Female,3,1,2,126,0,0,0,NA,NA,NA,-0.4001042996696425
3414318,169,2015,Female,3,3,3,128,0,0,2,NA,NA,NA,-1.589253709432829
3414319,169,2015,Male,3,2,3,126,0,0,0,NA,NA,NA,-0.8567510486067575
3414320,169,2015,Male,3,1,3,126,0,0,1,NA,NA,NA,-0.0366269839742469
3414321,4,2015,Male,3,1,3,120,0,0,0,NA,NA,NA,-0.5860605640702908
3414322,4,2015,Male,4,2,3,122,0,0,0,NA,NA,NA,-0.5645552086429478
3414323,401,2015,Male,3,1,3,120,1,1,0,NA,NA,NA,-1.972496271467639
3414324,401,2015,Female,3,2,3,122,0,0,0,NA,NA,NA,-2.6165405309106973
3414325,401,2015,Female,3,3,3,125,0,0,0,NA,NA,NA,-3.214671284176888
3414326,44,2015,Female,3,2,2,130,0,0,0,NA,NA,NA,-0.054850542401734294
3414327,44,2015,Male,3,1,2,124,2,1,0,NA,NA,NA,1.5354141034902113
3414329,38,2015,Male,3,1,1,127,2,1,0,NA,NA,NA,0.6125979262251653
3414330,158,2015,Female,4,1,3,127,1,1,0,NA,NA,NA,-0.2727996864619842
3414331,158,2015,Male,4,2,3,128,0,0,0,NA,NA,NA,-0.3635130966585397
3414332,158,2015,Female,4,3,3,133,1,1,2,NA,NA,NA,-2.284181901975944
3414333,174,2015,Male,3,1,2,133,0,0,0,NA,NA,NA,-0.33326441846530785
3414335,154,2015,Female,3,2,3,127,0,0,0,Yes,2015-10-13T00:00:00Z,NA,0.1534326079631755
3414336,154,2015,Male,2,3,3,122,0,0,0,NA,NA,NA,0.5638523065185063
3414337,154,2015,Female,2,1,3,123,2,1,0,NA,NA,NA,0.8905008514387288
3414338,220,2015,Male,4,2,2,135,0,0,0,NA,NA,NA,0.8112800595613234
3414339,220,2015,Male,3,1,2,134,0,0,0,NA,NA,NA,1.0412218506977515
3414340,185,2015,Male,4,3,3,134,1,1,0,Yes,2018-03-06T00:00:00Z,Starvation,-0.1419133516438692
3414341,185,2015,Male,3,2,3,129,0,0,2,Yes,2018-03-08T00:00:00Z,Car collision,0.4920307789004005
3414342,185,2015,Female,4,1,3,127,1,1,2,NA,NA,NA,0.8568203414016192
3414343,201,2015,Female,4,2,3,132,2,1,0,NA,NA,NA,0.9909607151709877
3414344,201,2015,Male,4,1,3,132,2,1,1,NA,NA,NA,0.9544762249099771
3414345,201,2015,Male,4,3,3,132,0,0,1,NA,NA,NA,0.4508167490827543
3414346,225,2015,Male,4,1,2,123,2,1,0,NA,NA,NA,-0.019270889144722962
3414347,225,2015,Male,4,2,2,128,0,0,0,NA,NA,NA,-0.9279762213802268
3414348,223,2015,Female,4,1,3,127,0,0,0,NA,NA,NA,0.4276956802774093
3414349,223,2015,Male,4,3,3,132,0,0,2,NA,NA,NA,0.1438710124202268
3414350,223,2015,Female,4,2,3,128,0,0,2,NA,NA,NA,-0.1541885239738584
3414351,365,2015,Female,3,1,2,118,0,0,0,NA,NA,NA,0.09765247374333247
3414352,411,2015,Male,3,2,2,131,0,0,2,NA,NA,NA,-0.05396210969903098
3414353,411,2015,Female,3,1,2,130,0,0,2,NA,NA,NA,0.623459653787766
3414354,150,2015,Male,4,2,2,124,2,1,1,NA,NA,NA,1.471471602269603
3414355,150,2015,Female,3,1,2,123,1,1,0,NA,NA,NA,0.6287294041922569
3414357,331,2015,Female,4,2,3,133,0,0,0,NA,NA,NA,-0.3713906945152068
3414358,331,2015,Female,4,1,3,131,0,0,0,NA,NA,NA,0.4691665895102998
3414359,253,2015,Male,4,1,2,124,0,0,1,NA,NA,NA,0.46895746919251674
3414360,253,2015,Male,4,2,2,124,0,0,0,NA,NA,NA,0.6951213095009744
3414361,312,2015,Male,4,1,2,124,0,0,0,NA,NA,NA,0.679030667689826
3414362,312,2015,Male,4,2,2,124,0,0,0,NA,NA,NA,1.3253409049929021
3414363,116,2015,Female,3,1,3,121,2,1,1,NA,NA,NA,-0.989537767227733
3414364,116,2015,Male,3,2,3,121,0,0,0,Yes,2016-01-20T00:00:00Z,NA,-0.23297640089052837
3414365,116,2015,Female,3,3,3,132,1,1,2,NA,NA,NA,-3.701043167597272
3414366,52,2015,Male,3,1,3,133,0,0,1,Yes,2018-06-10T00:00:00Z,NA,1.2585746383381926
3414367,52,2015,Female,3,2,3,134,0,0,0,NA,NA,NA,0.6223124384601268
3414368,52,2015,Female,3,3,3,135,2,1,1,NA,NA,NA,0.5431485547970056
3414369,167,2015,Female,3,2,2,130,0,0,1,NA,NA,NA,0.3421381269906511
3414370,167,2015,Female,4,1,2,127,1,1,0,NA,NA,NA,1.4563726645055126
3414371,358,2015,Female,3,1,2,132,0,0,0,NA,NA,NA,0.9205671993435317
3414373,288,2015,Male,4,1,2,128,0,0,0,NA,NA,NA,-0.01621716602388545
3414374,288,2015,Male,4,2,2,131,0,0,0,NA,NA,NA,-0.24317704596129164
3414375,42,2015,Male,4,3,3,130,1,1,1,NA,NA,NA,0.2934367983045989
3414376,42,2015,Female,4,2,3,128,0,0,0,NA,NA,NA,1.521001094117024
3414377,42,2015,Female,4,1,3,126,2,1,0,NA,NA,NA,0.979770431303378
3414378,328,2015,Male,3,1,3,126,1,1,0,NA,NA,NA,0.5874675459743615
3414379,328,2015,Female,3,3,3,129,0,0,0,NA,NA,NA,-0.3212816195158574
3414380,328,2015,Female,3,2,3,127,0,0,0,NA,NA,NA,-0.5436676485804426
3414381,272,2015,Female,3,2,2,133,0,0,0,NA,NA,NA,0.061776038957969195
3414382,272,2015,Female,3,1,2,132,0,0,2,NA,NA,NA,0.3915092630021647
3414383,261,2015,Female,3,1,2,128,0,0,3,NA,NA,NA,-0.64435932046758
3414384,261,2015,Male,3,2,2,129,0,0,1,NA,NA,NA,0.005050325824513265
3414385,366,2015,Female,3,1,2,123,0,0,1,NA,NA,NA,0.5886124266841569
3414386,366,2015,Male,3,2,2,127,0,0,2,NA,NA,NA,-2.3441724216975532
3414387,3,2015,Male,3,1,3,125,2,1,1,NA,NA,NA,-1.0494067796981081
3414388,3,2015,Female,3,2,3,127,0,0,1,NA,NA,NA,-1.0540006112029912
3414390,322,2015,Male,4,1,2,132,0,0,0,NA,NA,NA,-0.9149949881661069
3414391,324,2015,Male,2,1,2,128,0,0,2,NA,NA,NA,0.6474238322423844
3414392,322,2015,Male,4,2,2,134,0,0,0,NA,NA,NA,0.2249073758948919
3414393,324,2015,Female,3,2,2,129,0,0,2,NA,NA,NA,1.6308677758406165
3414394,31,2015,Female,4,2,3,132,0,0,0,NA,NA,NA,-3.011808336037665
3414395,31,2015,Female,4,3,3,125,0,0,0,Yes,2015-07-01T00:00:00Z,NA,-1.97607694637338
3414396,31,2015,Male,4,1,3,127,0,0,0,NA,NA,NA,-3.063242567370653
3414397,33,2015,Female,4,1,2,132,0,0,0,NA,NA,NA,-2.006647378194826
3414398,33,2015,Male,4,2,2,132,0,0,0,NA,NA,NA,-2.3855073776472717
3414399,380,2015,Male,3,1,2,132,1,1,2,NA,NA,NA,-0.3832258449594978
3414400,380,2015,Male,3,2,2,136,2,1,3,NA,NA,NA,-0.5435066444499285
3414401,200,2015,Male,2,1,2,126,2,1,0,NA,NA,NA,-0.5892457568376999
3414402,200,2015,Female,3,2,2,135,2,1,0,NA,NA,NA,-3.1724005920355567
3414403,40,2015,Male,3,2,2,128,0,0,0,NA,NA,NA,-0.9105860931023915
3414404,40,2015,Male,4,1,2,124,0,0,0,NA,NA,NA,0.6228144497000673
3414405,342,2015,Female,4,1,3,130,0,0,1,NA,NA,NA,-0.9562588561817299
3414406,342,2015,Male,3,3,3,131,0,0,1,NA,NA,NA,-0.4425016712462079
3414407,342,2015,Male,4,2,3,131,0,0,0,NA,NA,NA,-0.8116398939374033
3414409,394,2015,Male,4,1,2,135,0,0,0,NA,NA,NA,-0.4957023705487888
3414410,107,2015,Female,3,1,3,126,1,1,2,NA,NA,NA,0.4047526365961249
3414411,107,2015,Male,4,3,3,127,0,0,2,NA,NA,NA,0.8632037627878245
3414412,107,2015,Male,3,2,3,126,1,1,1,NA,NA,NA,1.1755613873828483
3414413,64,2015,Female,4,2,2,129,0,0,2,NA,NA,NA,-1.597241343723429
3414414,64,2015,Female,3,1,2,126,0,0,2,NA,NA,NA,-0.8813022803651598
3414415,178,2015,Male,4,1,2,127,0,0,0,NA,NA,NA,-2.530946150799457
3414416,178,2015,Female,4,2,2,130,1,1,2,NA,NA,NA,-4.155408990039174
3414417,248,2015,Female,2,2,2,128,0,0,0,Yes,2017-01-23T00:00:00Z,NA,1.0871484059679868
3414418,248,2015,Female,3,1,2,128,0,0,0,Yes,2017-03-01T00:00:00Z,NA,0.9767069742709985
3414419,254,2015,Female,3,3,3,127,0,0,2,NA,NA,NA,-0.9540014117529436
3414420,254,2015,Female,2,2,3,122,1,1,2,NA,NA,NA,0.11690970534589173
3414421,254,2015,Female,3,1,3,119,1,1,1,NA,NA,NA,0.8745567552723678
3414422,132,2015,Female,4,2,2,124,0,0,2,NA,NA,NA,-0.28911070005266326
3414423,132,2015,Female,3,1,2,118,0,0,1,NA,NA,NA,-0.6500359375415391
3414424,104,2015,Male,3,1,1,121,0,0,1,NA,NA,NA,0.40862960052022956
3414433,230,2015,Male,4,2,2,139,0,0,0,NA,NA,NA,0.25231297597099134
3414434,230,2015,Male,4,1,2,135,0,0,0,NA,NA,NA,0.30875049804824606
3414436,196,2015,Female,3,3,3,132,0,0,0,NA,NA,NA,-1.2733327546371906
3414437,207,2015,Male,4,1,1,137,0,0,0,NA,NA,NA,0.24347061402216544
3414438,245,2015,Male,3,2,2,129,0,0,0,Yes,2019-02-08T00:00:00Z,Car collision,-0.37300545437396276
3414439,245,2015,Female,4,1,2,127,0,0,1,NA,NA,NA,0.37626165290277586
3414440,72,2015,Female,4,1,2,125,1,1,2,NA,NA,NA,-0.192913240087869
3414441,72,2015,Male,4,2,2,125,0,0,2,NA,NA,NA,0.46486635615644484
3414442,303,2015,Male,3,2,3,127,0,0,0,NA,NA,NA,-1.6625170443076658
3414443,303,2015,Female,3,1,3,126,0,0,0,NA,NA,NA,-0.7065363162603114
3414445,145,2015,Female,2,1,3,125,0,0,0,NA,NA,NA,0.836112602903953
3414446,145,2015,Female,3,3,3,130,2,1,2,NA,NA,NA,0.8061125419676592
3414447,145,2015,Male,3,2,3,127,0,0,0,NA,NA,NA,-0.36193508298826804
3414448,238,2015,Female,2,1,2,137,2,1,1,NA,NA,NA,0.37626165290277586
3414449,238,2015,Male,3,2,2,140,0,0,0,NA,NA,NA,-0.42526908248467504
3414451,338,2015,Male,4,1,3,125,0,0,0,NA,NA,NA,0.1952197943954051
3414452,338,2015,Female,4,2,3,125,0,0,0,Yes,2016-12-17T00:00:00Z,Car collision,0.519185709616902
3414453,186,2015,Male,2,2,3,121,0,0,0,NA,NA,NA,-0.0677014247886836
3414454,186,2015,Female,2,1,3,120,0,0,0,NA,NA,NA,-0.05286444108966282
3414455,186,2015,Female,2,3,3,122,1,1,0,NA,NA,NA,-1.1996109657250422
3414456,369,2015,Male,3,1,2,123,2,1,0,NA,NA,NA,0.5409243068481018
3414457,369,2015,Male,3,2,2,124,2,1,1,Yes,2018-02-26T00:00:00Z,Car collision,1.2221425950479474
3414458,285,2015,Female,4,1,4,128,2,1,0,NA,NA,NA,0.39130873717492237
3414459,285,2015,Female,4,2,4,128,2,1,1,NA,NA,NA,0.6224102601305859
3414460,285,2015,Male,3,3,4,128,1,1,0,NA,NA,NA,-1.1724962289803034
3414461,285,2015,Male,3,4,4,133,1,1,1,NA,NA,NA,0.4931547652430574
3414462,222,2015,Female,4,1,2,128,0,0,0,NA,NA,NA,0.45469724963512415
3414463,222,2015,Female,4,2,2,131,0,0,3,NA,NA,NA,0.3194843517565776
3414464,149,2015,Female,3,1,1,127,0,0,1,NA,NA,NA,1.4576188258278298
3414465,73,2015,Male,3,2,2,132,0,0,0,Yes,2016-03-01T00:00:00Z,NA,0.8755861933392138
3414466,73,2015,Female,3,1,2,130,0,0,1,NA,NA,NA,-0.11120842101854814
3414467,205,2015,Male,4,1,2,130,0,0,2,NA,NA,NA,0.6660385120911947
3414469,90,2015,Male,4,1,2,132,0,0,2,NA,NA,NA,0.7549571487349115
3414470,110,2015,Male,3,2,3,132,0,0,3,NA,NA,NA,0.2536471117862534
3414471,110,2015,Female,2,1,3,130,0,0,2,NA,NA,NA,0.3789623754751735
3414473,111,2015,Female,2,2,3,125,0,0,0,NA,NA,NA,0.8061125419676592
3414474,111,2015,Female,2,3,3,122,0,0,0,NA,NA,NA,0.8871780998360257
3414475,111,2015,Female,2,1,3,123,1,1,0,NA,NA,NA,0.9185682721894327
3414476,87,2015,Male,2,1,1,125,0,0,2,NA,NA,NA,0.3818498010587104
3414477,252,2015,Male,3,1,3,127,0,0,0,NA,NA,NA,0.5174431464752585
3414478,252,2015,Male,3,2,3,130,0,0,2,NA,NA,NA,0.7540512284662485
3414479,252,2015,Male,3,3,3,131,0,0,1,Yes,2016-12-30T00:00:00Z,NA,0.30875049804824606
3414480,195,2015,Female,3,1,2,124,0,0,0,NA,NA,NA,0.35883699022625193
3414481,195,2015,Male,4,2,2,127,0,0,0,Yes,2016-12-24T00:00:00Z,Train collision,-0.5166171837813829
3414482,85,2015,Male,2,3,3,123,0,0,0,NA,NA,NA,0.43821494066542693
3414483,85,2015,Male,2,2,3,122,0,0,1,NA,NA,NA,0.6043542274144617
3414484,85,2015,Female,2,1,3,121,1,1,1,NA,NA,NA,0.7710207897640696
3414485,119,2015,Female,3,1,2,142,0,0,2,Yes,2017-01-13T00:00:00Z,Car collision,0.2521606748298689
3414486,364,2015,Male,3,1,2,126,2,1,0,NA,NA,NA,0.970424491319808
3414488,370,2015,Male,4,1,1,136,1,1,2,NA,NA,NA,0.6078643212403384
3414513,293,2015,Female,4,1,1,134,0,0,0,NA,NA,NA,0.37646217873001503
3414514,246,2015,Female,4,1,2,128,0,0,1,Yes,2016-01-30T00:00:00Z,Car collision,1.013970451359605
